stock_code,name,industry,full_name,address,chairman,manager,main_business,create_date,capital,ipo_date,state,common_share_price,common_shares,dividend_frequency,company_url,money_dj_introduce_url
3006,晶豪科,半導體業,晶豪科技股份有限公司,www.esmt.com.tw,陳興海,張明鑒,87/06/02,16130280,91/03/04,87/6,上市,"286,150,335股(含私募0股)",0股,股東會,https://www.esmt.com.tw/zh-tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=02abe735-1b77-42b2-944f-5c628e1c418e
3007,綠點,公司不繼續公開發行,,,,,,,,,,,,,,
3008,大立光,光電業,大立光電股份有限公司,precision@largan.com.tw,林恩舟,林恩平,各式光學鏡頭模組觀景器模組與光電零組件以上產品之研發設計生產銷售與技術服務等,76/04/17,"1,341,401,970元",91/03/11,上市,新台幣10.0000元,"134,140,197股(含私募0股)",每半會計年度,http://www.largan.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=c002a8a8-1c2d-467c-af3b-22d59efef145
3009,奇美電,公司不繼續公開發行,,,,,,,,,,,,,,
3010,華立,電子通路業,華立企業股份有限公司,service@wahlee.com,張瑞欽,張尊賢,半導體製程用材料及設備、資訊通訊用材料及設備。平面顯示器材料及設備、印刷電路板用材料、設備及零組件。光電材料及設備、工業材料及新材料。,57/10/01,"2,313,901,380元",91/07/22,上市,新台幣10.0000元,"231,390,138股(含私募0股)",每年,https://www.wahlee.com/ZH,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=d0f72981-2ade-422a-b3fc-00b785da90fd
3011,今皓,電子零組件業,今皓實業股份有限公司,hudenny@jh.com.tw,林文煌,吳家鑫,有關電腦及其週邊產品、電子消費性與通訊用產品之連接線,72/01/11,"1,127,192,510元",91/07/22,上市,新台幣10.0000元,"112,719,251股(含私募0股)",每年,http://www.jh.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=b2e6aa5a-4fc5-443d-ac74-6fa74f2d5cc3
3012,廣輝,公司已下市,,,,,,,,,,,,,,
3013,晟銘電,電腦及週邊設備業,晟銘電子科技股份有限公司,jimmy_huang@tw.uneec.com,林木和,羅志吉,PC、NB、Server、TV及行動產品等機構件與沖壓、射出、組裝、銷售精密模具設計製造銷售,65/06/17,"1,559,350,180元",91/09/16,上市,新台幣10.0000元,"155,935,018股(含私募0股)",每年,http://www.uneec.com/tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=36a580a8-4d0f-4c6e-b6a8-cedff03cf259
3014,聯陽,半導體業,聯陽半導體股份有限公司,itesupport@ite.com.tw,胡鈞陽,林弘堯,電腦週邊控制IC資訊家電相關IC液晶螢幕顯示器相關IC,85/05/29,"1,610,801,240元",91/10/29,上市,新台幣10.0000元,"161,080,124股(含私募0股)",每年,https://www.ite.com.tw/zh-tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=ce04b60f-9d45-4f00-8741-ee11be2a9894
3015,全漢,電子零組件業,全漢企業股份有限公司,cqe@fsp-group.com.tw,鄭雅仁,鄭雅仁,電源供應器之製造銷售,82/04/15,"1,872,619,500元",91/10/16,上市,新台幣10.0000元,"187,261,950股(含私募0股)",每年,https://www.fsp-group.com/tw/index.html,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=ed8acf24-7107-4843-abc5-96091e0624a6
3016,嘉晶,半導體業,嘉晶電子股份有限公司,epi@epi.episil.com,徐建華,孫慶宗,矽磊晶、化合物半導體磊晶晶圓之開發、製造與銷售,87/11/09,"2,805,380,970元",91/12/24,上市,新台幣10.0000元,"280,538,097股(含私募0股)",每年,http://www.epi.episil.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=37d7fc85-0ce3-49f0-8485-63c48b2e5048
3017,奇鋐,電腦及週邊設備業,奇鋐科技股份有限公司,stock@avc.co,沈慶行,沈慶行,3C電子產品,80/12/17,"3,533,101,570元",91/09/27,上市,新台幣10.0000元,"353,310,157股(含私募0股)",每年,http://www.avc.co/zh-tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=1f3648b4-db23-432a-9f02-2da8582966aa
3018,同開,其他電子業,同開科技工程股份有限公司,tkmail@tkte.com.tw,許偉良,彭國倫,機電系統整合工程事業廢棄物處理,85/01/05,"731,471,320元",91/08/26,上市,新台幣10.0000元,"73,147,132股(含私募8,982,831股)",每年,http://www.tkte.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=dbf74813-a6f0-4006-9f14-d0f8c5e5339e
3019,亞光,光電業,亞洲光學股份有限公司,ir@aoci.com.tw,賴以仁,林泰朗,照相機、距離計、攝影機、望遠鏡、顯微鏡、複印機傳真機、光碟機用光學鏡片及光學鏡片組合體之製造、加工與外銷等,69/10/09,"2,810,839,010元",91/08/26,上市,新台幣10.0000元,"281,083,901股(含私募0股)",每年,https://www.asia-optical.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=9dd81440-a5ff-4048-800d-cf29eb8fa848
3020,奇普仕,公司不繼續公開發行,,,,,,,,,,,,,,
3021,鴻名,電子零組件業,鴻名企業股份有限公司,ir@welltend.com.tw,張允騰,王祥宇,"連接器.連接線組,電子元件產品之研發.生產及銷售家電.空調.汽車.事務機器設備相關接線組之研發.生產及銷售電腦資訊系統整合及維護服務",82/05/25,"940,000,000元",91/08/26,上市,新台幣10.0000元,"94,000,000股(含私募0股)",每年,https://www.welltend.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=071dc747-f99a-4a89-ab16-f2d0b164d8a7
3022,威強電,電腦及週邊設備業,威強電工業電腦股份有限公司,ir@ieiworld.com,張明智,江重良,本公司為全球工業電腦之供應廠商，專門設計、生產、及銷售各種網路通訊與自動化設備產品。主要產品類有單板/嵌入型/液晶顯示電腦、伺服器、網路儲存設備、工業機箱、介面卡、工作站、電源供應器,86/04/17,"1,765,977,900元",91/08/26,上市,新台幣10.0000元,"176,597,790股(含私募0股)",每年,https://www.ieiworld.com/_index/tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=235439c3-d9f2-4c9f-a96a-9bbbe5f72ad7
3023,信邦,電子零組件業,信邦電子股份有限公司,matthew@sinbon.com,王紹新,梁偉銘,各種電子零件加工、製造及其成品之買賣業務電腦週邊設備、通訊器材、電腦通訊網路及其零組件之製造加工買賣代理各種電子零件有關產品之報價經銷,78/12/06,"2,333,129,280元",91/08/26,上市,新台幣10.0000元,"233,312,928股(含私募0股)",每年,https://www.sinbon.com/tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=0dc87df1-ee3a-4b5c-b609-2285573a87cc
3024,憶聲,光電業,憶聲電子股份有限公司,acct@action.com.tw,彭亭玉,許文堂,電子製造事業體系流通服務事業體系倉儲物流事業體系,65/07/21,"2,771,574,960元",91/08/26,上市,新台幣10.0000元,"277,157,496股(含私募0股)",每年,http://www.action.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=c665c3c2-b853-4496-9d82-e4e8e8d81001
3025,星通,通信網路業,星通資訊股份有限公司,sandy_tsaih@looptelecom.com,葉茂林,葉茂林,網路存取設備產品群,80/12/03,"709,205,500元",91/08/26,上市,新台幣10.0000元,"70,920,550股(含私募0股)",每年,https://www.looptelecom.com/tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=1db621fa-b554-466d-919f-8a7cc466425b
3026,禾伸堂,電子零組件業,禾伸堂企業股份有限公司,IR@holystone.com.tw,唐錦榮,唐錦榮,被動元件系統模組主動元件,70/06/01,"1,579,907,790元",91/08/26,上市,新台幣10.0000元,"157,990,779股(含私募0股)",每年,https://www.holystone.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=b0ea5953-cefb-4c80-8073-40709cb3ec56
3027,盛達,通信網路業,盛達電業股份有限公司,press@billion.com,陳忠廷,陳弘政,電源供應器和LED驅動器等零組件設計製造和銷售業務智慧型電網解決方案和多網合一網路產品設計製造和銷售業務網路通訊設備和寬頻電力線產品設計製造和銷售業務,62/03/26,"988,563,110元",91/08/26,上市,新台幣10.0000元,"98,856,311股(含私募0股)",每年,https://www.billion.com/zh-tw,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=b03df494-57f9-4d9d-895c-60facf1722ef
3028,增你強,電子通路業,增你強股份有限公司,tommy_yeh@zenitron.com.tw,周友義,葉律昌,各種電子零件、組件之進出口業務,71/10/06,"2,138,248,640元",91/08/26,上市,新台幣10.0000元,"213,824,864股(含私募0股)",每年,http://www.zenitron.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=1f9d0e1f-b8d5-4e8c-9e7b-98fbd803e95b
3029,零壹,資訊服務業,零壹科技股份有限公司,cmichelle@zerone.com.tw,林嘉勳,黃素娥,網路軟體.硬體產品之代理製造及開發。產品分類：1.網路暨資訊安全、2.IT基礎架構、3.雲平台與應用、4.大數據與應用、5.其他。,69/06/27,"1,264,182,120元",91/08/26,上市,新台幣10.0000元,"126,418,212股(含私募0股)",每年,https://www.zerone.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=4ba03837-a6d2-4c64-aa1d-7e4c6e4e4a4d
3030,德律,其他電子業,德律科技股份有限公司,ir@tri.com.tw,陳玠源,陳玠源,組裝電路板自動檢測設備暨相關治具自動檢測設備,78/04/10,"2,362,160,000元",91/10/29,上市,新台幣10.0000元,"236,216,000股(含私募0股)",每年,https://www.tri.com.tw/tw/index.html,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=bbe1b741-0d4b-48d8-8417-e9721be8f6bb
3031,佰鴻,光電業,佰鴻工業股份有限公司,may.lin@brtled.com,廖宗仁,廖宗仁,電子工業,70/06/01,"1,816,742,240元",91/08/26,上市,新台幣10.0000元,"181,674,224股(含私募0股)",每年,https://www.brtled.com/web/index/index.jsp,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=0c590668-d78c-41fd-9c1e-709f646ac2ad
3032,偉訓,電子零組件業,偉訓科技股份有限公司,yachu-hong@hec-group.com.tw,柯吉源,王駿東,電腦機殼產品電源供應器等資訊產品,68/02/16,"1,132,856,260元",91/08/26,上市,新台幣10.0000元,"113,285,626股(含私募10,000,000股)",每年,https://www.hec-group.com.tw/index.php?id=2&L=1,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=4ca8511f-51a6-42e0-8b23-579289b5e594
3033,威健,電子通路業,威健實業股份有限公司,public@weikeng.com.tw,胡秋江,胡秋江,電子零組件暨周邊設備之代理銷售,66/01/20,"3,703,886,530元",91/08/26,上市,新台幣10.0000元,"370,388,653股(含私募0股)",每年,https://www.weikeng.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=d272a427-35c1-4ad1-947e-505f91fe8ab2
3034,聯詠,半導體業,聯詠科技股份有限公司,ir@novatek.com.tw,何泰舜,王守仁,研究、開發、製造、銷售下列產品:A.通訊積體電路B.內嵌式微控制器C.數位訊號處理器D.電腦週邊控制積體電路E.液晶顯示器驅動積體電路及系統,86/05/28,"6,085,114,690元",91/08/26,上市,新台幣10.0000元,"608,511,469股(含私募0股)",每年,https://www.novatek.com.tw/zh-TW/Home/Index,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=528c35f3-44e9-46a9-a33d-0f27e74d647e
3035,智原,半導體業,智原科技股份有限公司,ir@faraday-tech.com,洪嘉聰,王國雍,特殊應用積體電路設計(ASIC)特殊應用積體電路設計用矽智財及系統平台(IP&SystemPlatform)特殊應用積體電路電子設計、自動化軟體工具(ASICEDATools),82/06/10,"2,485,503,130元",91/08/26,上市,新台幣10.0000元,"248,550,313股(含私募0股)",每年,https://www.faraday-tech.com/tw/content/index,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=e4495db5-5c82-4efa-bc08-4f14c61f7e89
3036,文曄,電子通路業,文曄科技股份有限公司,IR@wtmec.com,鄭文宗,鄭文宗,電子零組件、成品之加工、製造、研究開發、買賣及進出口業務。電話器材及其零組件之製造、代理國內外廠商有關之報價投標業務。資訊軟體服務、零售與批發業、倉儲業、電信器材批發業。,82/12/23,"9,293,919,090元",91/08/26,上市,新台幣10.0000元,"794,391,909股(含私募0股)",每年,https://www.wtmec.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=5903d384-15cc-4b3d-bfcb-0e7c34c5a9b3
3037,欣興,電子零組件業,欣興電子股份有限公司,janetchang@unimicron.com,曾子章,李嘉彬、郭政輝,PCB製造IC加工,79/01/25,"15,047,323,330元",91/08/26,上市,新台幣10.0000元,"1,504,732,333股(含私募0股)",每年,https://www.unimicron.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=9db3bd75-fb9f-40b7-b612-28413f4d1266
3038,全台,光電業,全台晶像股份有限公司,frank@edt.com.tw,曾瑞銘,王臺光,LCD液晶顯示器及電容式觸控面板及模組LCM液晶顯示器模組電子零組件製造、電腦與其週邊設備製造及電子材料批發,83/09/23,"1,624,076,030元",91/08/26,上市,新台幣10.0000元,"162,407,603股(含私募0股)",每年,https://www.edtc.com/edtcweb/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=743ed283-d04d-4dcc-a48c-424f25e53a91
3039,宏傳,公司不繼續公開發行,,,,,,,,,,,,,,
3040,遠見,其他,遠見科技股份有限公司,stocks@mail.gv.com.tw,周至元,舒偉仁,租賃服務收入教育相關電子產品及軟件,75/05/15,"630,000,000元",91/08/26,上市,新台幣10.0000元,"63,000,000股(含私募0股)",每年,http://www.gv.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=16b6b83b-8471-416a-a4c5-dd6152db5cd2
3041,揚智,半導體業,揚智科技股份有限公司,general@alitech.com,梁厚誼,梁厚誼,數位機上盒晶片等相關晶片設計業務,82/06/10,"1,938,697,460元",91/08/26,上市,新台幣10.0000元,"193,869,746股(含私募0股)",每年,http://www.alitech.com/index.php/tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=bbeac23a-57e3-4e89-b96e-0c8cffb4e2a4
3042,晶技,電子零組件業,台灣晶技股份有限公司,vivien@txc.com.tw,林萬興,郭雅屏,石英元件之研發、製造及買賣感測器元件之研發、製造及買賣,72/12/28,"3,097,570,400元",91/08/26,上市,新台幣10.0000元,"309,757,040股(含私募0股)",每年,http://www.txccorp.com/index_tw.php,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=6be6a373-80cc-4ec1-85ed-5b945ed359e5
3043,科風,其他電子業,科風股份有限公司,market@upspowercom.com.tw,科飛投資股份有限公司,楊淑艷,不斷電電源供應器,76/04/24,"1,948,781,660元",91/08/26,上市,新台幣10.0000元,"194,878,166股(含私募0股)",每年,https://www.upspowercom.com/TW/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=c2184647-2d5d-484a-8b43-8af3edd81729
3044,健鼎,電子零組件業,健鼎科技股份有限公司,alecklin@tripod-tech.com,王景春,黃樂仁,印刷電路板工業自動化機械電子收銀機系統,80/12/16,"5,256,058,980元",91/08/26,上市,新台幣10.0000元,"525,605,898股(含私募0股)",每年,http://www.tripod-tech.com/wordpress/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=20c1266d-ca8f-4933-9ef5-1c9ae2049362
3045,台灣大,通信網路業,台灣大哥大股份有限公司,spokesman1@taiwanmobile.com,蔡明忠,林之晨,通訊業,86/02/25,"35,124,214,610元",91/08/26,上市,新台幣10.0000元,"3,512,421,461股(含私募0股)",每年,https://www.taiwanmobile.com/index.html,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=859e83d1-3928-408d-b831-f34fe23ac643
3046,建碁,電腦及週邊設備業,建碁股份有限公司,aostock@aopen.com,簡慧祥,王博修,電腦系統其他電腦周邊產品,85/12/21,"714,480,130元",91/08/26,上市,新台幣10.0000元,"71,448,013股(含私募38,184,962股)",每年,https://www.aopen.com/TW_ch/index.html,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=fb5323d6-ebd8-4226-891b-180ecd5caa43
3047,訊舟,通信網路業,訊舟科技股份有限公司,ir@edimax.com.tw,任冠生,任冠生,"商用及消費性通訊設備,電信商通訊設備,通訊服務",75/06/28,"1,893,702,330元",91/08/26,上市,新台幣10.0000元,"189,370,233股(含私募0股)",每年,https://www.edimax.com/edimax/tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=1f3808e9-d16a-4666-9e6c-37d49ca9ce32
3048,益登,電子通路業,益登科技股份有限公司,public@edomtech.com,曾禹旖,侯靖圻,代理銷售半導體零組件及相關研發業務,85/07/11,"2,225,725,400元",91/10/01,上市,新台幣10.0000元,"222,572,540股(含私募0股)",每年,https://www.edomtech.com/tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=787aeea8-2a35-4e10-85f6-c9a835353e60
3049,和鑫,光電業,和鑫光電股份有限公司,HTS_IR@hannstouch.com,馬維欣,江連翔,觸控式液晶顯示器之研究、開發、生產、製造及銷售業務。,88/09/18,"8,069,485,290元",91/09/27,上市,新台幣10.0000元,"806,948,529股(含私募0股)",每半會計年度,http://www.hannstouch.com/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=b163a6cb-de40-4036-8b77-e193fcd0ce1c
3050,鈺德,光電業,鈺德科技股份有限公司,shareholder@utechmedia.com.tw,葉垂景,羅宜富,光碟服務產品,83/05/19,"1,459,844,500元",91/10/29,上市,新台幣10.0000元,"145,984,450股(含私募0股)",每年,https://utechmedia.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=87160d89-75c3-4ccf-bc35-42ac966d4985
3051,力特,光電業,力特光電科技股份有限公司,optimax@optimax.com.tw,趙寄蓉,趙輝生,偏光板,87/03/03,"3,253,323,960元",91/10/28,上市,新台幣10.0000元,"325,332,396股(含私募58,108,111股)",每年,http://www.optimax.com.tw/polarizer/chinese/index.html,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=090161b2-2745-471f-8830-e445b87c878e
3052,夆典,建材營造,夆典科技開發股份有限公司,Yvonne@apexgrp.com.tw,郭國華,郭國華,營建工程機電、儀電工程電子零組件之銷售、光電產品之製造及銷售,65/08/09,"2,287,135,540元",84/11/25,上市,新台幣10.0000元,"228,713,554股(含私募0股)",每年,https://www.apexgrp.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=022d00d8-3d3d-4f78-ae5f-c73c8088c820
3053,鼎營,公司不繼續公開發行,,,,,,,,,,,,,,
3054,立萬利,半導體業,立萬利創新股份有限公司,spokesman@liwanli.com.tw,陳立青,陳立青,電子零組件製造業電子材料批發業電腦及其週邊設備製造業,80/06/14,"834,110,410元",91/11/18,上市,新台幣10.0000元,"83,411,041股(含私募0股)",每年,http://www.liwanli.com.tw/tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=20846162-aa62-419e-be78-ca4d1a98c53d
3055,蔚華科,電子通路業,蔚華科技股份有限公司,noelle_ni@spirox.com,陳有諒,高瀚宇,半導體設備代理、技術諮詢與維修服務應用軟體支援等,76/12/11,"1,024,419,180元",91/12/12,上市,新台幣10.0000元,"102,441,918股(含私募0股)",每年,http://www.spirox.com.tw/,https://www.moneydj.com/kmdj/wiki/wikiviewer.aspx?keyid=5c6d119b-b0b0-4f50-abd7-d49c68ba56c4
